SMILES,MW,HBA,HBD,nRot,nRing,nHet,TPSA,LogP,StereoCenters
C#CC1CO1,68.075,1,0,0,1,1,12.53,0.018399999999999972,1
O=CC1CC1,70.09100000000001,1,0,1,1,1,17.07,0.5952999999999999,0
O=CC1CCC1,84.11800000000001,1,0,1,1,1,17.07,0.9854,0
CC1CO1,58.08,1,0,0,1,1,12.53,0.4051,1
O=CC1CC1=O,84.074,2,0,1,1,2,34.14,-0.2257,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CN=C1CCC1,83.134,1,0,0,1,1,12.36,1.2411,0
C1=NCCO1,71.079,2,0,0,1,2,21.59,0.04490000000000005,0
O=C1CCNC1,85.106,2,1,0,1,2,29.1,-0.45120000000000005,0
CC1=CNCC1,83.13400000000001,1,1,0,1,1,12.03,0.8835,0
O=C1C=CCC1,82.10200000000002,1,0,0,1,1,17.07,0.9055,0
CC1CC1=O,70.091,1,0,0,1,1,17.07,0.5952999999999999,1
O=CC1CC1,70.09100000000001,1,0,1,1,1,17.07,0.5952999999999999,0
O=C1CCCC1,84.11800000000001,1,0,0,1,1,17.07,1.1295,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1=NCC1,69.107,1,0,0,1,1,12.36,0.851,0
CN1CC1CO,87.122,2,1,1,1,2,23.240000000000002,-0.7073,2
O=C1C=CCC1,82.10200000000002,1,0,0,1,1,17.07,0.9055,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCCC1,84.11800000000001,1,0,0,1,1,17.07,1.1295,0
NC1CC=CC1=O,97.11699999999999,2,1,0,1,2,43.09,-0.15730000000000022,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1CN1,57.096,1,1,0,1,1,21.94,-0.021899999999999975,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1CCC1=O,84.118,1,0,0,1,1,17.07,0.9854,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1C=CC1,68.07500000000002,1,0,0,1,1,17.07,0.5154,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=CC1CC1,70.09100000000001,1,0,1,1,1,17.07,0.5952999999999999,0
CC1CCO1,72.107,1,0,0,1,1,9.23,0.7952,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1CN1,57.096,1,1,0,1,1,21.94,-0.021899999999999975,1
CC1(C)CN1,71.12299999999999,1,1,0,1,1,21.94,0.3682,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1CCC1=O,84.118,1,0,0,1,1,17.07,0.9854,1
CC1CO1,58.08,1,0,0,1,1,12.53,0.4051,1
CC1CC1=O,70.091,1,0,0,1,1,17.07,0.5952999999999999,1
O=C1CC=CC1,82.102,1,0,0,1,1,17.07,0.9055,0
CC1C=NC1,69.107,1,0,0,1,1,12.36,0.7069000000000001,1
O=C1CCCC1=O,98.101,2,0,0,1,2,34.14,0.3085,0
CCC1CC1=O,84.118,1,0,1,1,1,17.07,0.9854,1
C#CC1CC1,66.10300000000001,0,0,0,1,0,0.0,1.0295999999999998,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=Cc1cc[nH]c1,95.10099999999998,1,1,1,1,2,32.86,0.8271999999999999,0
CC1CCN1,71.12299999999999,1,1,0,1,1,12.03,0.3682,1
CC1=C=CC1CN,95.14500000000001,1,1,1,1,1,26.02,0.6763000000000001,1
C1CCNC1,71.123,1,1,0,1,1,12.03,0.36979999999999996,0
CC1=C2C=CCC12,92.14099999999999,0,0,0,2,0,0.0,1.8926,1
O=CC1CNC1,85.106,2,1,1,1,2,29.1,-0.5952999999999999,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1=O,84.074,2,0,0,1,2,34.14,-0.0816,0
CC1CO1,58.08,1,0,0,1,1,12.53,0.4051,1
O=CC1=CCC1=O,96.085,2,0,1,1,2,34.14,0.08449999999999996,0
C#CC1(C#N)CC1,91.113,1,0,0,1,1,23.79,0.92338,0
O=C1CC=CCO1,98.101,2,0,0,1,2,26.3,0.4895,0
O=C1CCCC1=O,98.101,2,0,0,1,2,34.14,0.3085,0
O=C1CCC1=O,84.074,2,0,0,1,2,34.14,-0.0816,0
O=C1C=CCN1,83.09000000000002,1,1,0,1,2,29.1,-0.32760000000000006,0
CC1C=NC1C,83.13399999999999,1,0,0,1,1,12.36,1.0954000000000002,2
C#CC1(C)CO1,82.10199999999999,1,0,0,1,1,12.53,0.4085,1
O=C1CCCC1,84.11800000000001,1,0,0,1,1,17.07,1.1295,0
CC1C=NC=CC1,95.14499999999998,1,0,0,1,1,12.36,1.6107,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=CN1CC1,71.07900000000001,1,0,1,1,2,20.08,-0.5416000000000001,0
CC1(C=N)CC1,83.13400000000001,1,1,1,1,1,23.85,1.43607,0
N#CC1CC1,67.09100000000001,1,0,0,1,1,23.79,0.91998,0
O=C1CC1,56.064,1,0,0,1,1,17.07,0.3493,0
O=C1C=CC=N1,81.07400000000001,1,0,0,1,2,29.43,0.1536,0
CC1CN1,57.096,1,1,0,1,1,21.94,-0.021899999999999975,1
O=C1C=CCC1,82.10200000000002,1,0,0,1,1,17.07,0.9055,0
O=NC1CCC1,85.10600000000001,2,0,1,1,2,29.43,1.3053,0
O=C1CCCC1,84.11800000000001,1,0,0,1,1,17.07,1.1295,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1C=CCC1,82.10200000000002,1,0,0,1,1,17.07,0.9055,0
O=C1CCC1=O,84.074,2,0,0,1,2,34.14,-0.0816,0
CC1(C=O)CN1,85.10600000000001,2,1,1,1,2,39.010000000000005,-0.45280000000000004,1
OC1CCC1,72.107,1,1,0,1,1,20.23,0.5312,0
C#CC1CO1,68.075,1,0,0,1,1,12.53,0.018399999999999972,1
O=C1C=CCC1O,98.101,2,1,0,1,2,37.3,-0.12370000000000009,1
CC1=CCC1O,84.118,1,1,0,1,1,20.23,0.6973,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
CC1(C#N)CC1,81.11800000000001,1,0,0,1,1,23.79,1.3100800000000001,0
C1=CCNCC1,83.134,1,1,0,1,1,12.03,0.5359,0
O=C1C=CC1CO,98.101,2,1,1,1,2,37.3,-0.26620000000000005,1
O=C1C=CC1,68.07500000000002,1,0,0,1,1,17.07,0.5154,0
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
O=C1CCCC1,84.11800000000001,1,0,0,1,1,17.07,1.1295,0
O=CC1CC1,70.09100000000001,1,0,1,1,1,17.07,0.5952999999999999,0
O=CC1CC1=O,84.074,2,0,1,1,2,34.14,-0.2257,1
O=C1CCC1,70.09100000000001,1,0,0,1,1,17.07,0.7394000000000001,0
