SMILES,MW,HBA,HBD,nRot,nRing,nHet,TPSA,LogP,StereoCenters
N#CC1N=COC2CC12,122.12699999999997,3,0,0,2,3,45.379999999999995,0.32558,3
O=C1OC2C=CCC12O,126.11099999999998,3,1,0,2,3,46.53,-0.39719999999999994,2
CCC1(O)C2COC21O,130.143,3,2,1,2,3,49.69,-0.5239,3
N#Cc1nnc(N)nn1,122.09100000000001,6,1,0,1,6,101.37,-1.2795200000000002,0
Cc1c[nH]c(C(N)=O)n1,125.13100000000001,2,2,1,1,4,71.77000000000001,-0.18298000000000003,0
C#CC(CO)C(=O)CO,128.12699999999998,3,2,3,0,3,57.53,-1.2105000000000001,1
O=C1CCCNC(=O)O1,129.115,3,1,0,1,4,55.400000000000006,0.032999999999999974,0
N=C1COC2CCC12O,127.14299999999999,3,2,0,2,3,53.31,-0.07012999999999997,2
CC1C=C2CCC2C1O,124.18299999999998,1,1,0,2,1,20.23,1.3334000000000001,3
CC1OC2OCC2C1C,128.17099999999996,2,0,0,2,2,18.46,1.0137,4
OC12C3CCC4C3C1C42,122.16699999999997,1,1,0,4,1,20.23,0.6331,6
CC1(C#N)C(N)C1C#N,121.143,3,1,0,1,3,73.6,-0.0030399999999998206,3
CCc1nnc(NO)o1,129.11899999999997,5,2,2,1,5,71.18,0.43309999999999993,0
N#CC12CCC1C1CN12,120.15499999999999,2,0,0,3,2,26.799999999999997,0.35658,4
O=C1CC2COC2C1,112.128,2,0,0,2,2,26.3,0.36429999999999996,2
O=C1CC=C(CO)CC1,126.155,2,1,1,1,2,37.3,0.6580999999999999,0
CC1(CO)CNC1=O,115.132,2,2,1,1,3,49.33,-0.8852000000000002,1
CC(C)C(C)CCO,116.204,1,1,3,0,1,20.23,1.6609,1
O=C1CC(=O)C(=O)NO1,129.071,4,1,0,1,5,72.47,-1.4664000000000001,0
C#CC(O)C1CCOC1,126.155,2,1,1,1,2,29.46,0.016999999999999904,2
O=C1CCCCO1,100.117,2,0,0,1,2,26.3,0.7135,0
CC1C=COC(C=O)C1,126.15499999999999,2,0,1,1,2,26.3,1.1239999999999999,2
c1nncc2ccn-2n1,120.115,4,0,0,2,4,43.6,0.10009999999999991,0
C#CC1COC12CCO2,124.139,2,0,0,2,2,18.46,0.38259999999999994,2
CC1OC2CC3C2C13O,126.15499999999997,2,1,0,3,2,29.46,0.15449999999999992,5
CC(=O)C1CC=CCC1,124.18299999999999,1,0,1,1,1,17.07,1.9317,1
N#CC[NH2+]C(=N)C(=O)[O-],127.10299999999998,4,2,1,0,5,104.38,-3.1994499999999997,0
O=CC1C=C2NCOC21,125.127,3,1,1,2,3,38.33,-0.3551000000000002,2
C1=CC23CNCC2CC13,121.18299999999996,1,1,0,3,1,12.03,0.7819,3
NC12OC1C1CCN1O2,128.131,4,1,0,3,4,51.019999999999996,-0.9828000000000001,3
OC1C=C2CC1CO2,112.12799999999999,2,1,0,2,2,29.46,0.2812999999999999,2
OC1C=NC12COC2O,129.115,4,2,0,2,4,62.05000000000001,-1.4809000000000003,3
CC1CC2CC(C)(O)C12,126.19899999999998,1,1,0,2,1,20.23,1.4133,4
O=C1CCOC=CC1O,128.12699999999998,3,1,0,1,3,46.53,-0.1496,1
CC1CCC=CCC1=O,124.18299999999998,1,0,0,1,1,17.07,1.9317,1
CCC1=CC(NO)C1=O,127.14299999999997,3,2,2,1,3,49.33,0.2529,1
CC(=O)NC1CCN1C,128.17499999999998,2,1,1,1,3,32.34,-0.21589999999999998,1
O=C1NC2C3NCC14C3C24,136.154,2,2,0,4,3,41.13,-1.2973999999999997,5
O=CC1CCOC1,100.117,2,0,1,1,2,26.3,0.2218,1
C#CCNOCC=O,113.11599999999999,3,1,4,0,3,38.33,-0.6603000000000001,0
CC12CC1C(CC=O)O2,126.15499999999999,2,0,2,2,2,26.3,0.7527999999999999,3
CC1(CN)CC1CC#N,124.187,2,1,2,1,2,49.81,0.8849800000000002,2
CC1(O)CCC(=N)CC1,127.18700000000001,2,2,0,1,2,44.08,1.33117,0
O=C1OC2C3CC(O3)C12,126.11099999999998,3,0,0,4,3,35.53,-0.30089999999999995,4
N#CC(CCO)C1CO1,127.14299999999999,3,1,3,1,3,56.55,-0.09262000000000009,2
CC1CC(C=O)C1C,112.17199999999998,1,0,1,1,1,17.07,1.4774,3
CC12COC3(COC13)C2,126.15499999999999,2,0,0,4,2,18.46,0.5641999999999999,3
CC1Cc2cnoc2N1,124.14299999999999,3,1,0,2,3,38.06,1.0311,1
CC1CC1CCCO,114.188,1,1,3,1,1,20.23,1.4149,2
CC1CC2(CN2)CO1,113.16,2,1,0,2,2,31.17,0.13720000000000004,2
O=CC1CC(=O)NCO1,129.115,3,1,1,1,4,55.400000000000006,-0.9521000000000002,1
O=CC(O)C1C2CCC21,126.15499999999999,2,1,2,2,2,37.3,0.20219999999999994,3
CCC1C2C3C2(C)C13O,124.18299999999998,1,1,1,4,1,20.23,1.0231999999999999,5
N#CCOCC1CCO1,127.14299999999999,3,0,3,1,3,42.25,0.31547999999999987,1
C#CCCOCC#N,109.128,2,0,3,0,2,33.019999999999996,0.5498799999999999,0
CC(=O)C(C#N)OC=O,127.09899999999999,4,0,3,0,4,67.16,-0.3594200000000001,1
CN=C1CCC(O)O1,115.13199999999998,3,1,0,1,3,41.82000000000001,0.14350000000000002,1
CC1=CCOCCCO1,128.17100000000002,2,0,0,1,2,18.46,1.3271,0
COCn1ccc(C)n1,126.15899999999998,3,0,2,1,3,27.05,0.79542,0
Cc1nc(CN=O)no1,127.103,5,0,2,1,5,68.35,0.64442,0
OCC12C3CON1C32,113.116,3,1,1,4,3,32.47,-1.0233,4
C#CC(=N)N1CC1CO,124.14299999999999,2,2,1,1,3,47.09,-0.7266300000000001,1
CC1CC(C=O)C1(C)O,128.171,2,1,1,1,2,37.3,0.5923,3
CC1CC2COC2C1,112.172,1,0,0,2,1,9.23,1.4313,3
CC12OC1OC1OCC12,128.12699999999998,3,0,0,3,3,30.99,0.10409999999999986,4
CC1C2CC13CCC23C,122.211,0,0,0,4,0,0.0,2.442500000000001,4
C#Cc1cnnn1CO,123.115,4,1,1,1,4,50.94,-0.7908000000000002,0
CCc1ccc(=O)on1,125.12699999999998,3,0,1,1,3,43.1,0.5972,0
C#CC1NCC(=O)CO1,125.127,3,1,0,1,3,38.33,-0.8654000000000002,1
O=C1CN2C=C(NO)C12,126.11499999999997,4,2,1,2,4,52.57000000000001,-0.9265000000000001,1
O=C1OC2C3CCC3C12,124.13899999999998,2,0,0,3,2,26.3,0.5678,4
C#CC1=CC2(O)OC12C,122.12299999999998,2,1,0,2,2,32.76,0.037099999999999966,2
CCC1(C=O)CCCO1,128.171,2,0,2,1,2,26.3,1.1445,1
C#CC1C2CCC1C2C,120.195,0,0,0,3,0,0.0,1.9117,2
O=C1NCCC12C1CC12,123.15499999999999,1,1,0,3,2,29.1,0.14239999999999986,2
O=C1C=NCCO1,99.089,3,0,0,1,3,38.66,-0.3860000000000001,0
O=COCC1COC1,116.11599999999999,3,0,3,1,3,35.53,-0.19419999999999993,0
O=C1CC2(CO)CC12O,128.12699999999998,3,2,1,2,3,57.53,-0.9273000000000002,2
C#CC12OC3CC1C2N3,121.13899999999998,2,1,0,4,2,21.259999999999998,-0.2936,4
O=C1C2=CC1CNCN2,124.143,3,2,0,3,3,41.13,-0.7805000000000002,1
OC1=CC=C1N1CCO1,125.12700000000001,3,1,1,2,3,32.7,0.573,0
COC1C(=O)C=C1CO,128.12699999999998,3,1,2,1,3,46.53,-0.49720000000000003,1
COC1C2=COC1C2C,126.15499999999997,2,0,1,3,2,18.46,0.9338,3
N=C1OCCC1NC=O,128.131,3,2,2,1,4,62.18,-0.5014300000000003,1
OCC1C2COCC1O2,130.143,3,1,1,3,3,38.69,-0.6075000000000002,2
C#CC(=O)OC1CCC1,124.139,2,0,1,1,2,26.3,0.7152999999999999,0
C#CC1CC1(N)OCO,127.143,3,2,2,1,3,55.480000000000004,-0.7391000000000001,2
CC1=CC(C)C1C1CC1,122.211,0,0,1,2,0,0.0,2.608600000000001,2
CC#Cc1ncc(N)[nH]1,121.143,2,2,0,1,3,54.699999999999996,0.3633000000000001,0
C#CCC(O)(C=O)CO,128.12699999999998,3,2,3,0,3,57.53,-1.068,1
CC1OC2=C=CC(C2)O1,124.13899999999997,2,0,0,2,2,18.46,1.1905,2
CC1CCC2C(=O)C12,110.15599999999998,1,0,0,2,1,17.07,1.2314,3
CC(O)=C1C2CC(O)C1C2,140.18199999999996,2,2,0,3,2,40.46,1.2190999999999999,3
CC#CC(=O)NCCO,127.14299999999999,2,2,2,0,3,49.33,-0.8817999999999999,0
O=C1NC(CO)C1=O,115.088,3,2,1,1,4,66.4,-1.9538,1
COC1C=C=CCC1C,124.18299999999999,1,0,1,1,1,9.23,1.7525,2
CC12CCC(CC1O)C2,126.19899999999998,1,1,0,2,1,20.23,1.5574,3
CCCCCNC=CO,129.203,2,2,5,0,2,32.26,1.7953999999999999,0
CC1C=CC2(C)OCC12,124.18299999999999,1,0,0,2,1,9.23,1.5974,3
CCCC1C(C#N)N1C,124.187,2,0,2,1,2,26.799999999999997,0.99268,3
C#Cc1cccoc1=O,120.10699999999999,2,0,0,1,2,30.21,0.6211,0
COC1OCC1C=O,116.11599999999999,3,0,2,1,3,35.53,-0.1958000000000002,2
COCC1C(=O)C1C=O,128.12699999999998,3,0,3,1,3,43.370000000000005,-0.35319999999999996,2
CCC#CCC#N,93.12899999999999,1,0,0,0,1,23.79,1.31348,0
N=CCC1CC1NO,114.148,3,3,3,1,3,56.11,0.3933699999999999,2
O=C1CNCC(O)CO1,131.131,4,2,0,1,4,58.56,-1.5063000000000002,1
O=CC1CCN1C=O,113.116,2,0,2,1,3,37.38,-0.5840000000000001,1
O=CC1OCC=CC1O,128.12699999999998,3,1,1,1,3,46.53,-0.49879999999999985,2
N=C(O)C(=N)C(O)(F)F,138.07299999999998,3,4,2,0,6,88.16000000000001,0.1265400000000002,0
OC1CC2(CC2)C2NC12,125.17099999999998,2,2,0,3,2,42.17,-0.12840000000000001,3
C#CC1CC(C)C1C#N,119.16699999999999,1,0,0,1,1,23.79,1.4153799999999999,3
OC12CC3CCC(C1)N32,125.171,2,1,0,3,2,23.47,0.3153999999999999,2
COC1CC1CC1CO1,128.171,2,0,3,2,2,21.759999999999998,0.8102,3
CCC1=COCCO1,114.14399999999999,2,0,1,1,2,18.46,1.2846,0
CC12NCC(O1)C2C=O,127.14299999999997,3,1,1,3,3,38.33,-0.48030000000000017,3
N#COC1CC2COC21,125.127,3,0,1,2,3,42.25,0.27137999999999995,3
CCC1OCCC1C=O,128.171,2,0,2,1,2,26.3,1.0004,2
COC1CCC1C=O,114.14399999999999,2,0,2,1,2,26.3,0.6103000000000001,2
COCC12NC1C=NC2=O,140.142,3,1,2,2,4,60.6,-1.0456,2
C#CC1C2OC3C1C23,106.12399999999998,1,0,0,3,1,9.23,0.2628,5
CC(C)C1NCC(=O)O1,129.159,3,1,1,1,3,38.33,0.11489999999999984,1
O=CC1CC2OCCC12,126.15499999999999,2,0,1,2,2,26.3,0.6103,3
CC1CCOCOC1,116.16,2,0,0,1,2,18.46,1.0169000000000001,1
OC1(CC2CCC2)CC1,126.19900000000001,1,1,2,2,1,20.23,1.7015,0
CC1OC2N=CC1CO2,127.14299999999997,3,0,0,3,3,30.82,0.4058999999999999,3
O=C1C2CCCOC12,112.128,2,0,0,2,2,26.3,0.36430000000000007,2
O=C1CC2(O)CC1CO2,128.12699999999998,3,1,0,2,3,46.53,-0.3157000000000001,2
OC1C2C3CCC(O3)C12,126.15499999999999,2,1,0,3,2,29.46,0.15449999999999986,4
O=CC12CC3C1C32,94.11299999999997,1,0,1,4,1,17.07,0.4512,2
C#CC12CC1OC2O,110.11199999999997,2,1,0,2,2,29.46,-0.27310000000000006,3
CC1(C#N)CCCCO1,125.171,2,0,0,1,2,33.019999999999996,1.46918,1
CC1C(=O)CC1O,100.11699999999999,2,1,0,1,2,37.3,-0.043800000000000006,2
O=C1OCC2(O1)C1OC12,128.08299999999997,4,0,0,3,4,48.06,-0.3270000000000002,2
O=C1CC=CCCCO1,126.155,2,0,0,1,2,26.3,1.2697,0
CC1C(O)C2CC1(C)C2,126.199,1,1,0,3,1,20.23,1.4133,2
O=C1OCC2CC1C2,112.12799999999999,2,0,0,3,2,26.3,0.5694,0
C#CC1C=CCCC1,106.168,0,0,0,1,0,0.0,1.9759,1
N#CC1C=CCCC1,107.156,1,0,0,1,1,23.79,1.86628,1
O=C1C2CCCC1OC2,126.155,2,0,0,2,2,26.3,0.7544,2
C#CCCC(C)CCC,124.22699999999999,0,0,4,0,0,0.0,2.836000000000001,1
CC(=O)CC1CCC1,112.172,1,0,2,1,1,17.07,1.7656,0
CCC1CC2OC(=O)C12,126.15499999999997,2,0,1,2,2,26.3,0.9579,3
CC(=O)NCC=N,100.121,2,2,2,0,3,52.95,-0.22793000000000013,0
CC1=C(C)C2NCCC12,123.19899999999998,1,1,0,2,1,12.03,1.3145,2
CC1CC1C1CCNC1,125.215,1,1,1,2,1,12.03,1.2519,3
CCC(=O)C(C)CO,116.15999999999998,2,1,3,0,2,37.3,0.5939000000000001,1
CCC(O)CC(C)=O,116.16,2,1,3,0,2,37.3,0.7363999999999999,1
COC1(O)C2CCOC21,130.143,3,1,1,2,3,38.69,-0.2599,3
OC1C=NC2COC1C2,127.14299999999999,3,1,0,2,3,41.82000000000001,-0.41080000000000005,3
NC(=O)Oc1cnco1,128.087,4,1,1,1,5,78.35000000000001,0.1321000000000001,0
C#CC1(O)C(O)C1CO,128.12699999999998,3,3,1,1,3,60.69,-1.6663,3
N#Cc1cc(O)[nH]n1,109.088,3,2,0,1,4,72.69999999999999,-0.013020000000000143,0
CC1CCC2OC2OC1,128.17099999999996,2,0,0,2,2,21.759999999999998,1.1578,3
OC12C=NCC3C(C1)C32,123.15499999999997,2,1,0,3,2,32.59,0.06780000000000008,4
N=c1ccc(O)ncn1,123.115,4,2,0,1,4,69.86,-0.33833000000000013,0
N#CC1CCCOCC1,125.171,2,0,0,1,2,33.019999999999996,1.32668,1
C#CC(=O)CC(O)C#N,123.11099999999999,3,1,2,0,3,61.089999999999996,-0.5367200000000001,1
O=C1OC2CNC12,99.089,3,1,0,2,3,38.33,-1.1164000000000003,2
CC12CC3C(O1)C32CO,126.15499999999999,2,1,1,3,2,29.46,0.15609999999999996,4
NC1CC2=C1C(CO)C2,125.17099999999998,2,2,1,2,2,46.25,0.026199999999999835,2
N#CC1=CC=C1CCN,120.155,2,1,2,1,2,49.81,0.7251799999999999,0
CC(O)c1ccn[nH]1,112.13199999999999,2,2,1,1,3,48.910000000000004,0.46299999999999997,1
CC1=C(C#N)CCNC1,122.171,2,1,0,1,2,35.82,0.81978,0
CC(O)C(C=O)CO,118.13199999999999,3,2,3,0,3,57.53,-0.8254000000000001,2
O=CC1(O)CC12C1NC12,125.12699999999998,3,2,1,3,3,59.239999999999995,-1.3395000000000001,3
OC1C2CC3CC(C3)N12,125.17099999999999,2,1,0,4,2,23.240000000000002,0.1713,3
CCC1(O)NC1C1CO1,129.159,3,2,2,2,3,54.7,-0.5444000000000002,3
NC1C=C(O)C12CCO2,127.14299999999999,3,2,0,2,3,55.480000000000004,-0.07169999999999987,2
N#CCCCC=O,97.11699999999999,2,0,3,0,2,40.86,0.8791800000000001,0
CC(=O)OC(C)CO,118.13199999999999,3,1,2,0,3,46.53,-0.06970000000000004,1
CC1CC2COC2C1,112.172,1,0,0,2,1,9.23,1.4313,3
CC1(CC=O)CC1C=O,126.15499999999999,2,0,3,1,2,34.14,0.8005,2
O=C1CCC2NC2CO1,127.14299999999999,3,1,0,2,3,48.24000000000001,-0.33620000000000005,2
O=C1C2CC1C1NCC21,123.15499999999999,2,1,0,4,2,29.1,-0.2068000000000001,4
CC(C#N)C1OC1C=O,125.12699999999997,3,0,2,1,3,53.39,0.11237999999999992,3
OCc1cnoc1CO,129.115,4,2,2,1,4,66.49000000000001,-0.34079999999999994,0
CCC1COC2CC1C2,126.19899999999998,1,0,1,3,1,9.23,1.8214000000000001,1
CC([O-])C(=O)C(=O)C#N,126.09099999999998,4,0,2,0,4,80.99,-1.60302,1
COC1(C=O)CCOC1,130.143,3,0,2,1,3,35.53,-0.009199999999999875,1
CCN1CC1C#N,96.133,2,0,1,1,2,26.799999999999997,0.21408000000000005,2
COCC12COC1C2=N,127.14299999999999,3,1,2,2,3,42.31,0.05136999999999997,2
O=C1ON(O)C2CCC12,129.115,4,1,0,2,4,49.769999999999996,-0.07200000000000006,2
N#CC12CC3C(C1=O)C32,119.12299999999996,2,0,0,3,2,40.86,0.34497999999999995,4
Cc1occ2c1OCC2,124.139,2,0,0,2,2,22.37,1.52292,0
OC12C=CC3(C1)C1CC123,120.151,1,1,0,5,1,20.23,0.6972999999999999,4
CCCC([NH2+]C)C(=O)[O-],131.17499999999998,2,1,4,0,3,56.739999999999995,-1.9017999999999982,1
CN1CC(=O)C(O)C1,115.13199999999998,3,1,0,1,3,40.540000000000006,-1.1382000000000003,1
O=C1CCCC2OCC12,126.15499999999999,2,0,0,2,2,26.3,0.7544,2
CC1CC2C(=O)C12CO,126.15499999999999,2,1,1,2,2,37.3,0.20380000000000004,3
O=C1CCOC1N1CN1,128.131,4,1,1,2,4,51.25,-0.9204000000000001,2
N=C1OC2CC2C1O,113.11599999999999,3,2,0,2,3,53.31,-0.25673000000000007,3
CCC1CC=C(N)C1,111.188,1,1,1,1,1,26.02,1.649,1
O=CC1C2COCNC12,127.143,3,1,1,2,3,38.33,-0.6228,3
CC1CC1CC(O)C#N,125.17099999999999,2,1,2,1,2,44.019999999999996,0.9169799999999999,3
O=C1CCC2OC=CC12,124.13899999999997,2,0,0,2,2,26.3,0.878,2
CC1(C)CC1C=O,98.14499999999998,1,0,1,1,1,17.07,1.2314,1
O=CC12COC1N1CC12,125.12699999999998,3,0,1,3,3,29.310000000000002,-0.7742,4
N#CC1CC2(C#N)OC12,120.11099999999999,3,0,0,2,3,60.11,0.19106,3
C#CCOCC=O,98.10099999999998,2,0,3,0,2,26.3,-0.16490000000000005,0
CC#CC1CCCC1O,124.18299999999999,1,1,0,1,1,20.23,1.1707,2
N=C1CC2C(O)CC12,111.14399999999998,2,2,0,2,2,44.08,0.40687000000000006,3
O=C1OCCCCO1,116.116,3,0,0,1,3,35.53,0.9334,0
CC1C(=O)C(CN)N1O,130.14700000000002,4,2,1,1,4,66.56,-1.0238999999999991,2
Cn1cnc(N2CO2)n1,126.119,5,0,1,2,5,46.25,-0.4758000000000002,0
O=C1C=CC(O)CC1O,128.12699999999998,3,2,0,1,3,57.53,-0.7628000000000001,2
CCC(=O)C(=O)CCO,130.143,3,1,4,0,3,54.370000000000005,-0.08300000000000002,0
O=C1CCC2C=CC2O1,124.13899999999997,2,0,0,2,2,26.3,0.8779999999999999,2
N=C1NCCCNC1=O,127.147,2,3,0,1,4,64.98,-0.9268299999999998,0
CC1NC=CNC=C1O,126.15899999999998,3,3,0,1,3,44.29,0.4383000000000002,1
CCC1(C(N)=O)CCO1,129.159,2,1,2,1,3,52.32000000000001,0.04079999999999978,1
CCOC12CC1(O)C2C,128.17099999999996,2,1,2,2,2,29.46,0.5462,3
CC12COC3C(C1O)C32,126.15499999999996,2,1,0,3,2,29.46,0.011999999999999955,5
C1CC2C3C4CCC1C243,120.195,0,0,0,4,0,0.0,2.0524,2
C#CC12OCC1(C)C2C,122.16699999999999,1,0,0,2,1,9.23,1.0446,3
CC(C)C#CC(C)C#N,121.18299999999998,1,0,0,0,1,23.79,1.80548,1
Cc1nnoc1C1CO1,126.11499999999998,4,0,1,2,4,51.45,0.44931999999999994,1
O=C1COCCCCO1,130.143,3,0,0,1,3,35.53,0.33999999999999997,0
CC1(C)NC1C1(C)CO1,127.18699999999998,2,1,1,2,2,34.47,0.5256999999999998,2
CC12CNC3CC1(C3)C2,123.199,1,1,0,4,1,12.03,1.1484,1
O=C1OC2CC2C12CO2,126.11099999999999,3,0,0,3,3,38.83,-0.2993000000000001,3
CC1=CC2(CNO)CC12,125.17099999999999,2,2,2,2,2,32.26,0.9314,2
CC1CC2CC2(C)O1,112.172,1,0,0,2,1,9.23,1.5737999999999999,3
CCCCC1CCC1C,126.24299999999998,0,0,3,1,0,0.0,3.2227000000000023,2
CCC12CCC1(O)C2,112.17199999999998,1,1,1,2,1,20.23,1.3114,2
C#CC1(C)C2CCNC21,121.18299999999998,1,1,0,2,1,12.03,0.6175999999999999,3
COC12CC(O)N1C2,115.13199999999999,3,1,1,2,3,32.47,-0.6332,3
CC1CC12CC2CO,112.17199999999998,1,1,1,2,1,20.23,1.0248,3
O=C1NC2CC1O2,99.089,2,1,0,3,3,38.33,-0.7688000000000004,2
C1=CCC2(CC1)CC2,108.184,0,0,0,2,0,0.0,2.5067000000000004,0
O=C1CC2CCC12CO,126.155,2,1,1,2,2,37.3,0.34790000000000004,2
NC1C2C(=O)C3CN2N31,125.131,4,1,0,5,4,49.57000000000001,-1.862699999999999,5
COc1nncc(C)n1,125.13099999999999,4,0,1,1,4,47.900000000000006,0.1886199999999999,0
O=C1CCC2(CO2)C1O,128.12699999999998,3,1,0,2,3,49.83,-0.5208000000000002,2
CC1C2OCC3(C)C1C23,124.18299999999998,1,0,0,3,1,9.23,1.2872,5
C#CC1CC(C)C1,94.157,0,0,0,1,0,0.0,1.6657,0
OCC12CCC3C(O1)C32,126.15499999999997,2,1,1,3,2,29.46,0.1560999999999999,4
C1=CC2C3CC(=C1)CC23,118.17899999999999,0,0,0,4,0,0.0,2.1386000000000003,2
OC1OCCC2CCC21,128.171,2,1,0,2,2,29.46,0.7513000000000001,3
N=CN1C(O)C2CC21,112.13199999999998,2,2,1,2,3,47.32000000000001,-0.3840300000000001,3
CCOC(=O)C(C)CO,132.159,3,1,3,0,3,46.53,0.1779,1
CC1=CC(=O)NCC1,111.144,1,1,0,1,2,29.1,0.45260000000000006,0
N#CC1(C#N)CN1C=O,121.09899999999999,3,0,1,1,4,67.66,-0.7556400000000001,0
CCC(C=O)CO,102.133,2,1,3,0,2,37.3,0.20380000000000004,1
N=C1CC2CC(C1)O2,111.14399999999999,2,1,0,3,2,33.08,0.95747,2
CC(C)C1(C#N)OCO1,127.14299999999999,3,0,1,1,3,42.25,0.8665799999999999,0
C#CC1(C(C)=O)CCN1,123.15499999999999,2,1,1,1,2,29.1,-0.05929999999999985,1
C#CC1CCCC1(C)O,124.18299999999999,1,1,0,1,1,20.23,1.1706999999999999,2
NC(=O)CC1(C=O)CC1,127.14299999999999,2,1,3,1,3,60.160000000000004,-0.15910000000000024,0
CC1CC1C1CNCO1,127.187,2,1,1,2,2,21.259999999999998,0.5883,3
O=CN1CC1C1CCO1,127.14299999999999,2,0,2,2,3,29.31,-0.38410000000000033,2
N#CC1CCCOC1O,127.14299999999999,3,1,0,1,3,53.25,0.25498000000000004,2
CCc1nnoc1OC,128.13099999999997,4,0,2,1,4,48.150000000000006,0.6406,0
CN1C2CCC1NC=N2,125.175,3,1,0,2,3,27.63,-0.004300000000000137,2
OC1CC(O)C2CC1O2,130.14299999999997,3,2,0,3,3,49.69,-0.7306000000000001,4
CN1C2CNC(C=O)C21,126.15899999999996,3,1,1,2,3,32.11,-1.1602999999999999,4
N#CC(=O)CN,84.07800000000002,3,1,1,0,3,66.88,-0.9622199999999999,0
CC(CO)OCCO,120.148,3,2,4,0,3,49.69,-0.6238999999999999,1
CCOCC1=NC(C)=C1,125.17099999999999,2,0,3,1,2,21.59,1.3813000000000002,0
CC1=CCC(O)CC1,112.172,1,1,0,1,1,20.23,1.4775,1
O=C1CCNC1O,101.10499999999998,3,2,0,1,3,49.33,-1.1328000000000003,1
CC12C3COOC1C32C,126.15499999999999,2,0,0,3,2,18.46,0.9728,2
CC1OC2CC1C2C#N,123.15499999999999,2,0,0,3,2,33.019999999999996,0.93338,4
COC12CC1(O)C1OC12,128.12699999999998,3,1,1,3,3,41.99,-0.7126000000000001,4
CC1(O)CC1CC=NO,129.15900000000002,3,2,2,1,3,52.82000000000001,0.6074,2
C#CC1CCOC1C=O,124.13899999999998,2,0,1,1,2,26.3,0.22360000000000002,2
CC(=O)C(C#N)CCO,127.143,3,1,3,0,3,61.09,0.09757999999999994,1
OCC1CC1C12CC1C2,124.18299999999999,1,1,2,3,1,20.23,1.0248,2
CC1CC2CC13CC2O3,124.18299999999999,1,0,0,4,1,9.23,1.5737999999999999,4
COC1CC(=O)CO1,116.116,3,0,1,1,3,35.53,-0.05170000000000008,1
C1=CN2CCCC2C=N1,122.17099999999999,2,0,0,2,2,15.6,1.0064,1
Cc1ncc(CO)n1C,126.15899999999999,3,1,1,1,3,38.050000000000004,0.22081999999999996,0
CC(CO)C1(C)CCC1,128.215,1,1,2,1,1,20.23,1.805,1
C#CCC(C)C=CC=O,122.16699999999997,1,0,3,0,1,17.07,1.4009,1
CC1CNC12CC2C,111.18799999999999,1,1,0,2,1,12.03,1.0043,3
COCCCCC1CO1,130.187,2,0,5,1,2,21.759999999999998,1.2019,1
N=C1C(=O)C2COC1C2,125.12699999999998,3,1,0,2,3,50.150000000000006,-0.00602999999999998,2
CC1=C=CCCC1CO,124.18299999999999,1,1,1,1,1,20.23,1.4901,1
CC#CCc1cnno1,122.127,3,0,1,1,3,38.92,0.6354,0
COC1CCN1C(C)=O,129.15900000000002,2,0,1,1,3,29.54,0.21110000000000007,1
O=C1OC2COC1CN2,129.115,4,1,0,3,4,47.56,-1.1423,2
N=CC(=O)CC(N)O,116.12,4,3,3,0,4,87.17,-1.1277300000000001,1
CC1(O)COCC1C#N,127.143,3,1,0,1,3,53.25,-0.09261999999999992,2
C#CC1C2CC(C)C12O,122.16699999999999,1,1,0,2,1,20.23,0.6364999999999998,4
